420580	8.3
1255708	1.3
1611164	7.0
4803528	8.8
683591	6.1
1396252	7.4
2430807	8.4
2556890	9.1
4077080	1.5
4161587	4.3
4637803	9.5
2185399	4.9
3180130	2.9
4823422	7.2
4999740	5.7
226331	4.6
1184602	6.8
1227566	3.7
1392950	8.2
1839013	4.8
3364144	3.6
4987432	5.4
52780	4.5
521615	5.3
1137874	4.1
1647549	5.9
2201757	5.1
3545932	4.4
3807275	4.5
4265199	5.8
4773836	9.2
998149	9.1
1781468	3.4
2032636	3.6
3326819	4.0
3348893	5.0
4546761	1.2
4910272	4.4
4936575	0.8
55794	8.1
284308	3.0
622649	9.2
1236693	7.7
1415242	3.8
2738315	7.6
3628863	5.0
4387234	9.6
539734	5.4
1764920	3.7
2056239	6.3
2716851	3.6
3095483	5.2
3962067	1.0
4803956	3.3
4877068	5.2
4940918	7.0
4986713	9.5
887076	6.1
2087301	1.3
3014965	7.0
4200484	4.6
4817777	0.5
261609	6.1
2288483	0.2
3372753	8.8
3425343	7.2
3903770	4.5
4158399	9.7
4647447	6.9
4886227	5.1
4973254	8.9
4979704	8.9
314403	9.2
1468790	5.7
1569014	0.1
1621933	5.2
1701213	8.8
2437825	3.8
3237503	5.9
3992458	1.2
4148689	2.7
4695519	4.1
125710	9.0
180504	6.9
331373	5.3
397140	6.6
1127679	0.9
1311495	3.9
2041056	7.7
2083651	6.6
2993055	2.0
4778314	1.4
384366	9.1
1632559	6.9
1645721	6.4
4157610	4.9
4746910	8.0
24041	4.5
760871	5.4
812731	1.3
879952	0.2
1742485	1.0
1858666	8.4
2644194	6.9
2748882	1.3
37018	8.7
438315	1.6
1543543	6.5
1769734	4.9
1873800	1.4
4624428	6.4
4710612	3.4
4809344	2.4
2191	8.1
439908	0.2
2044708	8.9
4069780	1.1
863118	4.0
1817905	7.1
1995418	1.1
2391840	3.3
3253488	4.5
3799474	7.6
3805732	2.4
3940058	0.4
4986367	8.2
332190	0.2
1038119	3.4
1142313	4.3
2334948	8.6
2623866	6.7
2906081	4.0
4108547	7.4
561002	3.9
1050367	2.6
1239371	1.0
1617356	9.3
1687126	3.3
1763591	6.5
3647241	6.0
3720444	7.3
3923017	5.5
4612267	4.0
529267	2.6
1068437	7.0
2044849	1.3
2790768	2.3
4725894	0.2
570906	4.8
721489	1.1
1164970	8.8
1624804	7.6
1933794	7.3
2013127	9.4
2018825	6.4
2828214	7.5
3059468	4.4
3117231	9.7
3133828	6.5
3279376	9.8
1582107	4.3
2796748	4.3
3591355	5.4
4233451	2.4
4444842	6.4
4755498	1.6
55520	4.8
676316	2.5
983107	6.7
1837209	3.2
2464909	5.5
3990631	9.4
4256643	2.5
2152412	9.3
2177520	1.9
3031316	5.8
3286965	4.3
4777069	0.2
139651	4.0
1804302	7.6
3561601	8.2
3740751	8.5
3753370	4.0
4391344	6.7
4858856	5.7
120709	5.6
1286336	2.4
3157517	6.4
4214838	2.8
4255753	5.3
1218915	6.1
1570746	8.2
2291204	0.3
2601896	5.2
2850664	2.5
4102511	6.7
4632508	6.3
4757325	3.0
588067	7.2
690791	8.9
779636	4.9
937930	0.6
954298	0.3
1329326	0.8
2376245	3.3
2601817	5.0
2741779	7.6
4781863	4.2
417111	4.9
456426	6.5
878374	4.0
1147172	5.7
2234581	8.8
2925864	7.5
2949684	5.0
3619250	3.7
3919544	6.2
4319276	2.0
2313980	8.4
2568183	2.4
3676932	1.7
1342435	2.2
2782059	6.7
3162877	1.0
3678822	4.2
3825611	3.5
3932554	4.4
4410898	7.1
82989	6.2
1669773	4.7
3072689	9.8
3565627	3.8
4066273	2.5
4124236	5.8
4816986	9.5
423105	4.8
2046630	9.7
2319778	0.4
3735289	9.4
3947490	9.7
4093185	1.8
607574	1.3
1393324	1.1
1649800	1.6
3493149	9.2
4489869	5.6
4974685	5.2
980814	9.5
1656667	6.7
2526281	5.6
2569855	5.5
3116466	7.0
3680890	4.7
3907390	6.9
4131772	6.4
4368456	7.7
4831671	7.9
2063919	4.7
3094596	0.5
4173723	5.5
4273904	4.6
4346162	0.8
633356	8.7
2216129	0.4
3351829	1.9
3877557	1.9
4061279	1.3
4174627	7.6
4233543	9.9
4772550	3.5
897507	4.1
1471730	6.0
2495944	3.0
3142263	4.0
4527907	7.0
4541917	5.1
4828995	4.5
243599	2.9
370137	7.9
2131799	4.2
2322656	0.6
2447621	8.5
2895069	1.2
3190683	0.6
4404333	7.9
381016	1.0
922338	9.8
1860811	6.7
2430094	8.9
2448393	1.0
4446777	5.1
8517	1.8
164612	6.7
421302	3.9
741946	3.1
886786	6.3
1067558	4.7
3693487	6.5
4010531	5.6
4444804	0.1
4728318	9.8
856330	4.5
3180735	5.5
3773230	2.9
4482466	9.3
4507181	8.8
4534771	8.7
190852	6.7
348476	2.7
712118	6.9
1069820	0.4
1480771	1.3
3773631	1.2
4084947	1.8
1220302	5.5
2108207	8.6
2530496	2.7
2554588	6.5
3076157	4.4
3613388	2.4
3794002	1.2
473999	0.1
1638036	9.5
2029767	7.2
2317111	2.2
2371402	8.6
3258977	1.6
3679946	2.4
4021236	6.6
4928101	4.6
851219	8.7
1160320	6.6
2609571	4.7
2827732	3.4
3545608	1.1
4571361	3.9
872558	3.6
1123632	9.7
1915837	4.0
2197819	2.1
2432125	8.2
2483894	6.5
3887918	2.1
4383909	7.4
1225213	7.7
1518765	9.5
2591366	0.7
3822614	7.9
3880351	0.8
4192059	2.3
4368635	5.4
4633247	6.9
1698485	6.5
1985139	3.3
2010837	6.3
2688969	8.6
2986794	0.2
3937008	2.0
4515480	1.7
24870	7.6
74334	6.6
1074918	3.7
1166221	9.4
2661483	7.6
