1935	498.5
1314	468.9
1976	557.8
1731	6.0
1061	6.9
1296	7.5
1316	802.4
1961	7.0
1918	1.1
1636	2.2
1176	751.3
1215	1.1
1145	70.0
1519	16.9
1680	96.2
1216	2.4
1652	41.0
1762	626.2
1096	191.7
1113	94.9
1422	776.4
1046	5.0
1295	15.9
1693	82.2
1284	80.1
1294	1.1
1745	46.2
1328	3.1
1720	7.5
1962	128.5
1018	61.2
1518	935.6
1588	7.4
1625	58.0
1049	99.6
1372	73.0
1288	35.2
1801	7.0
1470	9.1
1301	9.5
1179	5.7
1069	0.1
1054	76.6
1937	658.4
1685	34.9
1930	552.4
1874	9.0
1207	79.7
1969	0.6
1903	182.9
1210	46.1
1491	40.3
1597	67.4
1674	177.8
1402	4.9
1800	112.4
1630	9.8
1958	704.4
1815	44.5
1711	1.1
1299	215.2
1150	626.7
1678	0.1
1686	885.5
1199	199.2
1774	37.5
1105	843.9
1222	692.9
1983	1.1
1994	748.8
1348	582.6
1319	956.5
1128	949.0
1534	992.9
1041	302.3
1027	861.1
1738	253.8
1445	5.8
1070	292.6
1928	5.5
1858	90.0
1234	20.6
1114	5.9
1814	754.4
1569	717.4
1671	5.0
1639	4.9
1751	190.7
1315	918.3
1401	957.4
1571	659.1
1868	674.2
1656	1.7
1331	695.9
1178	88.2
1528	659.4
1696	18.7
1168	72.1
1004	913.2
1843	448.7
1414	17.6
1308	16.3
1280	59.2
1934	38.8
1845	340.5
1960	222.4
1785	673.2
1233	25.2
1703	668.7
1211	73.1
1005	9.3
1366	25.3
1243	60.1
1857	15.8
1020	54.4
1768	58.2
1698	26.9
1163	15.1
1515	56.4
1948	93.7
1183	0.2
1575	11.6
1392	28.3
1079	46.9
1480	66.2
1023	9.5
1395	752.5
1676	90.1
1844	785.9
1136	4.0
1029	8.2
1166	7.5
1430	0.7
1651	3.4
1654	3.5
1453	97.9
1653	0.8
1943	60.2
1717	09.5
1090	51.4
