420580	6.5
1255708	2.2
1611164	4.8
4803528	0.6
683591	4.2
1396252	1.8
2430807	8.9
2556890	8.1
4077080	8.8
4161587	3.0
4637803	2.7
2185399	2.2
3180130	0.5
4823422	9.7
4999740	6.3
226331	5.4
1184602	5.5
1227566	3.0
1392950	5.1
1839013	0.9
3364144	1.6
4987432	2.9
998149	8.9
1781468	1.2
2032636	7.4
3326819	6.9
3348893	5.8
4546761	7.0
4910272	9.4
4936575	7.5
55794	8.7
284308	4.9
622649	8.6
1236693	4.0
1415242	5.3
2738315	5.7
3628863	2.5
4387234	0.8
539734	9.8
1764920	4.3
2056239	1.7
2716851	10.0
3095483	0.9
3962067	8.9
4803956	5.7
4877068	8.4
4940918	3.2
4986713	0.2
887076	2.1
2087301	1.4
3014965	5.7
4200484	5.9
4817777	10.0
261609	7.9
2288483	7.1
3372753	8.3
3425343	6.7
3903770	7.6
4158399	3.1
4647447	4.1
4886227	5.8
4973254	4.6
4979704	2.8
125710	8.3
180504	1.3
331373	0.5
397140	7.8
1127679	3.1
1311495	4.0
2041056	1.1
2083651	8.2
2993055	8.6
4778314	8.3
384366	6.7
1632559	3.4
1645721	5.3
4157610	7.6
4746910	7.8
445868	4.7
665773	8.3
1143053	2.8
1602550	1.9
2829894	1.9
3009202	1.3
4138727	8.2
4224966	0.5
4901973	5.8
162434	4.9
331165	0.6
818556	0.6
1817593	4.5
3797246	9.7
4003292	9.1
4498134	1.0
4974466	8.4
24041	4.9
760871	8.1
812731	8.8
879952	5.7
1742485	7.3
1858666	7.8
2644194	8.8
2748882	5.0
37018	1.8
438315	1.9
1543543	8.9
1769734	7.4
1873800	4.9
4624428	3.8
4710612	6.9
4809344	2.9
2191	1.2
439908	5.9
2044708	7.9
4069780	9.6
332190	6.5
1038119	3.8
1142313	8.2
2334948	2.3
2623866	8.3
2906081	2.0
4108547	0.4
561002	5.9
1050367	2.6
1239371	8.1
1617356	5.1
1687126	1.1
1763591	2.2
3647241	6.7
3720444	8.6
3923017	7.7
4612267	4.1
529267	5.4
1068437	2.5
2044849	4.2
2790768	0.4
4725894	4.8
717517	8.4
1392099	2.4
2812813	7.6
3493319	3.8
3907951	1.8
4171813	0.9
4201957	0.9
1582107	9.1
2796748	6.5
3591355	1.4
4233451	2.1
4444842	5.2
4755498	6.0
55520	3.7
676316	9.3
983107	2.9
1837209	5.0
2464909	4.5
3990631	8.1
4256643	7.1
26081	4.5
243605	7.6
1520159	5.1
2158540	6.6
2663864	3.1
3446870	2.5
3557200	9.3
4021972	2.7
4086654	2.2
2152412	4.4
2177520	9.4
3031316	3.3
3286965	3.1
4777069	9.9
139651	3.2
1804302	2.1
3561601	7.1
3740751	10.0
3753370	6.4
4391344	0.4
4858856	6.0
120709	8.8
1286336	3.3
3157517	9.2
4214838	3.8
4255753	5.6
1218915	9.2
1570746	3.3
2291204	5.1
2601896	9.2
2850664	8.8
4102511	9.4
4632508	4.7
4757325	9.1
588067	7.1
690791	9.7
779636	7.2
937930	4.4
954298	10.0
1329326	6.4
2376245	7.4
2601817	7.4
2741779	5.5
4781863	5.3
417111	1.2
456426	3.6
878374	3.0
1147172	6.7
2234581	5.1
2925864	8.1
2949684	0.1
3619250	9.3
3919544	3.4
4319276	8.1
2313980	3.7
2568183	7.1
3676932	8.0
1342435	8.6
2782059	5.4
3162877	1.0
3678822	0.6
3825611	9.3
3932554	6.1
4410898	3.8
82989	0.1
1669773	6.7
3072689	8.9
3565627	6.1
4066273	7.2
4124236	0.8
4816986	3.9
423105	9.0
2046630	5.4
2319778	4.8
3735289	6.9
3947490	7.7
4093185	5.4
607574	1.3
1393324	2.4
1649800	0.3
3493149	8.2
4489869	5.2
4974685	8.7
980814	0.6
