1774	8.5
1424	19.3
1261	45.3
1233	2.9
2000	71.4
1734	0.6
1241	45.2
1588	92.5
1735	15.2
1408	5.8
1879	9.8
1531	592.4
1448	0.2
1284	9.2
1133	672.6
1274	29.4
1362	4.0
1782	19.0
1432	70.9
1808	5.9
1017	1.6
1099	29.0
1163	25.6
1535	2.0
1425	1.0
1068	6.4
1463	67.6
1260	29.0
1037	8.2
1289	616.6
1179	1.8
1346	441.9
1761	12.4
1601	1.4
1852	3.6
1998	992.7
1044	51.7
1297	9.2
1549	1.7
1080	2.0
1298	6.1
1470	29.3
1622	0.7
1025	528.3
1253	50.2
1164	8.0
1257	930.6
1574	93.4
1993	0.5
1225	33.8
1421	2.9
1394	39.4
1404	818.3
1980	91.7
1235	95.6
1239	1.2
1061	80.3
1977	4.5
1027	7.5
1842	7.1
1083	852.1
1323	5.8
1508	0.9
1804	97.4
1134	15.7
1429	2.2
1275	0.2
1764	7.0
1423	46.2
1652	51.0
1948	7.3
1706	4.9
1002	1.1
1626	7.9
1145	27.4
1049	64.1
1785	234.7
1591	1.3
1809	0.3
1921	7.4
1065	64.4
1270	21.6
1484	17.4
1028	6.3
1687	8.0
