127790	5.8
604472	4.2
608796	9.4
1188647	6.0
1204940	2.7
1440624	1.8
1774123	0.5
2570859	3.0
4469467	6.6
4850119	1.6
435929	9.6
1614900	1.4
3407626	5.2
3518073	6.1
4533530	0.9
211605	0.3
589892	0.9
696736	4.9
1273764	2.5
2205591	3.7
2593086	6.2
3212913	4.3
3264139	4.7
4856052	7.3
305051	6.4
543263	9.2
1783871	8.0
2237365	3.9
2528410	0.3
3944090	1.3
4005654	2.8
4034276	6.5
4347962	5.8
4480409	0.8
18594	6.8
2137232	3.7
4403183	7.9
4469508	3.0
4801822	6.8
1520017	8.8
3043370	8.2
3316465	6.7
342113	3.8
2391302	2.8
2885318	6.9
4329358	6.7
4339251	3.2
521529	3.5
852816	9.7
1678681	0.3
2053829	6.2
2455933	10.0
3151824	5.4
4014533	0.9
206442	6.9
823831	6.0
872310	3.8
1102352	5.8
1978046	1.5
2332661	1.9
3342172	9.1
3622503	8.5
3736536	7.6
3959286	4.4
4176696	6.4
4277032	7.8
4292024	5.3
2665292	4.3
2908934	8.2
3493749	0.5
4599592	7.2
630788	9.8
846476	1.9
1131368	1.6
1157453	8.3
1547499	3.3
1625075	8.7
1850981	0.3
1883201	5.8
2565554	7.1
3296899	6.8
3320371	9.5
3505083	7.3
3656646	7.8
3682636	4.7
4045457	8.7
4681923	3.0
687183	4.6
1570787	2.7
2065635	1.6
3206623	0.4
3271322	5.6
4743555	3.6
1067615	4.1
2196470	1.9
2405788	2.8
4115613	2.6
4648581	6.6
4659074	4.8
4847636	1.6
1755422	5.8
1804655	7.4
1947356	8.8
1986950	0.1
2272340	9.6
3201527	1.1
3219094	6.2
4123565	3.4
4901859	5.8
1221528	0.5
3565661	2.0
4237824	2.6
164913	1.6
510498	8.5
860821	0.5
943756	3.3
1242631	3.6
2158069	4.7
2211666	7.0
2630362	8.9
2864360	5.6
3141901	8.6
187634	0.8
617669	4.5
1514235	9.6
2166811	4.4
3179797	7.2
3314206	7.8
4403763	2.7
4827948	4.4
828528	3.9
1629990	7.1
1660597	1.2
1783700	8.2
2824674	7.1
3136876	7.6
1194488	5.2
1411543	9.8
1454804	5.6
2377746	5.5
2411872	3.3
3432274	4.6
4069402	1.1
4262184	7.8
4445079	1.0
4941227	4.6
987314	3.2
1182689	1.4
2388067	4.6
3429624	2.0
3485500	8.7
3526875	5.8
3959665	1.3
4726158	0.8
4755222	2.6
220300	4.1
592069	3.2
603564	8.4
1031368	2.7
2210458	6.7
2666258	0.3
2974569	8.2
3610318	8.1
3796144	5.5
4031777	0.5
4825740	4.8
175978	3.6
278247	1.8
287796	0.6
459377	5.5
520461	4.7
1030577	8.1
2723617	5.0
2930457	1.2
3772804	0.8
3808755	2.3
4018770	3.4
4536519	2.0
