10002	1.10
10080	0.41
10120	0.21
10125	0.86
10133	0.65
10135	1.41
11001	1.88
15030	0.29
15034	0.37
15036	1.07
15039	1.23
16008	0.14
16010	0.12
16011	0.21
16012	0.21
16014	0.40
16015	0.49
16016	0.85
16033	0.12
16043	0.12
16045	0.04
16046	0.85
16048	0.33
16049	0.24
16052	0.59
16054	0.13
16216	0.15
16218	0.27
16219	0.51
16225	1.46
16235	0.32
16236	0.30
16237	0.30
16238	0.31
16254	1.31
16259	0.10
17001	0.29
17003	1.06
17021	0.29
17038	0.42
17096	0.30
17174	0.42
18007	0.27
20615	2.56
20616	1.81
20617	2.25
20618	2.03
20619	2.14
20622	2.40
20652	1.56
20653	1.48
20654	1.38
20655	1.72
20657	1.72
20658	1.74
20659	1.63
20661	3.40
20662	2.88
20663	2.69
20664	2.54
20665	4.07
20666	1.71
20667	2.49
20668	0.16
20669	1.69
20670	3.24
20671	1.25
20674	1.56
20675	1.58
20676	1.63
20677	1.65
20678	1.65
20679	6.99
20681	4.17
20682	4.00
20684	3.54
20685	8.93
20686	3.86
20694	5.08
20695	4.25
20696	4.72
20697	2.55
20698	2.55
20699	3.00
20700	4.98
20701	4.07
20702	4.34
20703	4.25
20704	5.87
20705	4.71
20707	1.09
20711	3.11
20712	2.92
20713	2.76
20716	1.32
20717	1.67
20718	1.77
20719	1.20
20723	1.19
20724	1.14
20725	2.11
20726	2.17
20727	2.09
20728	2.05
20731	1.09
20733	0.85
20734	1.80
20735	1.12
20748	13.47
20749	8.06
20750	8.12
20751	2.34
20752	2.41
20754	2.51
20755	0.99
20756	0.85
20757	0.92
20758	0.85
20759	0.85
20760	0.85
20761	4.43
20762	4.15
20763	3.98
20764	4.66
20765	4.24
20766	4.43
20767	2.86
20768	2.65
20769	2.75
20770	2.50
20771	2.76
20772	2.75
20773	1.65
20774	1.64
20775	1.72
20777	1.70
20778	1.65
20780	7.62
20781	5.75
20782	7.46
20785	39.15
20793	6.75
20794	3.51
20795	2.57
20796	1.83
20798	2.02
20801	1.59
20802	1.91
20803	1.10
20816	1.95
20818	5.54
20819	4.02
20820	4.95
20821	4.95
20823	0.79
20826	0.82
20827	0.39
20828	3.16
20829	2.44
20830	3.02
20831	2.74
20832	0.74
20835	2.10
20836	0.83
20837	0.97
20838	1.86
20839	2.39
20840	1.99
20845	6.35
20846	1.61
20847	4.59
20848	2.95
20851	5.95
20854	1.68
20856	1.67
20857	1.65
20860	2.10
20861	2.10
20866	1.48
20867	1.35
20868	0.71
20869	0.72
20871	4.21
20878	1.25
20886	2.47
20892	21.24
20893	3.01
20894	3.71
20897	3.16
20898	2.66
20901	4.65
20902	6.94
20903	5.58
20906	2.95
20910	6.35
20914	3.27
20931	4.98
20932	4.58
20933	3.13
20934	6.93
20935	2.95
20936	3.71
20941	1.37
20954	8.47
20956	1.76
20957	1.45
20960	2.49
20961	1.79
20963	1.82
20964	2.55
20966	1.96
20967	4.11
20969	4.26
20970	4.19
20971	1.42
20972	1.42
20973	0.79
20974	0.75
20975	0.74
20977	1.50
20978	1.61
20979	1.57
20980	1.07
20981	0.96
20982	0.95
20983	0.93
20984	0.38
20985	1.63
20986	1.59
20992	0.55
20996	0.32
20997	4.27
20998	2.66
21000	3.63
21001	4.65
21002	3.40
21003	5.89
21009	1.25
21011	1.45
21012	2.31
21014	0.67
21015	0.66
21018	1.09
21025	1.55
21026	1.54
21027	1.12
21028	1.54
21030	1.19
21031	1.29
21032	1.38
21033	3.19
21034	0.95
21035	4.53
21038	1.24
21039	3.08
21040	1.67
21041	4.36
21042	7.17
21043	2.97
21051	2.05
21054	9.23
21055	10.41
21056	10.09
21058	0.97
21059	0.92
21060	0.95
21061	1.05
21062	0.86
21063	0.93
21064	4.86
21065	4.40
21066	1.52
21067	1.75
21068	1.66
21069	1.73
21070	1.63
21071	1.70
21078	1.25
21080	1.09
21082	1.63
21084	0.50
21086	0.96
21087	0.60
21088	0.41
